team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Phoveus,Tigreal,Pharsa,Karrie,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,49.45,48.43,45.01,49.63,0.06,1.85,0.55,0.09,0.44,0.18,62.63,0.03,1.07,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,62.6,53.03,37.51,42.3,Jawhead,Uranus,Xavier,Melissa,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,51.74,50.17,52.46,45.53,0.04,0.45,0.52,1.02,0.63,0.43,0.54,0.17,3.38,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,43.08,53.27,49.28,36.17,53.159932147362014,46.840067852637986,Menang
Thamuz,Khufra,Alice,Moskov,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,49.15,4.75,54.22,49.63,0.91,0.49,0.12,2.83,0.44,2.06,1.16,0.42,18.42,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,42.76,35.67,69.41,42.3,Cici,Faramis,Gord,Yi Sun-shin,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,50.19,50.25,51.78,48.15,0.75,0.22,0.64,0.01,0.82,10.53,1.41,0.34,0.06,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,52.4,54.51,38.64,45.75,50.013141667172114,49.986858332827886,Menang
Leomord,Kaja,Gord,Wanwan,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,47.26,50.25,42.49,44.33,0.12,0.01,0.64,0.17,1.02,0.08,0.14,0.34,0.42,1.91,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,47.29,54.51,27.49,36.69,Argus,Uranus,Esmeralda,Clint,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,51.74,49.51,49.38,44.83,0.49,0.45,1.26,0.66,0.62,1.17,0.54,3.35,0.24,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,43.08,60.79,44.44,33.8,49.19602363827935,50.80397636172065,Kalah
Khaleed,Grock,Cecilion,Layla,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,46.57,48.18,49.48,49.97,0.36,0.16,0.75,2.64,0.24,0.23,0.01,0.28,4.28,3.49,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,48.57,54.98,64.67,40.74,Leomord,Gatotkaca,Harith,Hanabi,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,54.28,5.55,49.07,46.59,0.12,1.65,1.02,0.25,0.67,0.08,2.93,36.94,4.08,0.78,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,66.08,40.56,40.63,33.76,52.27385995514579,47.72614004485422,Menang
Yin,Grock,Kagura,Wanwan,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.57,46.57,48.88,42.49,50.24,1.23,0.16,0.34,0.17,1.14,53.81,0.01,0.02,0.42,10.99,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.85,48.57,41.07,27.49,50.57,Freya,Chip,Lylia,Popol and Kupa,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,48.31,50.26,52.98,49.97,0.46,0.15,0.87,0.46,0.24,1.53,14.85,1.02,0.88,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,50.48,56.88,43.58,40.74,48.82612422386218,51.17387577613781,Kalah
Guinevere,Grock,Luo Yi,Moskov,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,46.57,50.91,54.22,46.72,0.53,0.16,0.75,2.83,0.54,0.88,0.01,2.55,18.42,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,48.57,58.03,69.41,32.53,Badang,Hylos,Eudora,Bruno,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,56.04,48.71,48.26,49.63,0.44,0.32,0.09,0.64,0.44,0.19,0.26,1.45,0.23,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,43.04,48.66,43.9,42.3,51.87908667404791,48.120913325952074,Menang
Martis,Johnson,Zhask,Brody,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,49.98,53.15,49.72,44.83,1.34,0.1,0.65,0.61,0.62,14.48,5.11,1.77,0.47,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,49.5,55.62,44.06,33.8,Dyrroth,Tigreal,Eudora,Melissa,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.93,49.45,48.71,52.46,50.86,2.68,1.85,0.09,1.02,0.26,5.73,62.63,1.45,3.38,1.52,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.05,62.6,48.66,49.28,41.01,47.919515530377026,52.08048446962298,Kalah
Leomord,Baxia,Harith,Miya,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,49.12,5.55,49.49,50.24,0.12,0.15,1.02,2.26,1.14,0.08,0.28,36.94,0.21,10.99,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,39.26,40.56,60.47,50.57,Khaleed,Gatotkaca,Alice,Natan,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,54.28,4.75,52.46,45.53,0.36,1.65,0.12,0.95,0.63,0.23,2.93,0.42,4.03,12.12,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,66.08,35.67,50.64,36.17,50.88430752245271,49.11569247754729,Menang
Fredrinn,Chip,Cecilion,Hanabi,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,48.31,48.18,49.07,44.86,0.1,0.15,0.75,0.25,0.09,25.54,14.85,0.28,4.08,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93,50.48,54.98,40.63,27.56,Khaleed,Faramis,Esmeralda,Granger,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,50.19,49.51,49.22,51.86,0.36,0.22,1.26,0.67,0.96,0.23,1.41,3.35,0.04,24.21,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.77,52.4,60.79,44.47,60.58,46.578931210217156,53.421068789782844,Kalah
Ruby,Kaja,Lunox,Wanwan,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.95,47.26,49.63,42.49,45.53,0.68,0.01,0.31,0.17,0.63,3.22,0.14,0.38,0.42,12.12,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,47.29,41.03,27.49,36.17,Chou,Johnson,Kadita,Bruno,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,49.98,48.71,48.26,48.15,0.91,0.1,0.35,0.64,0.82,1.42,5.11,0.32,0.23,1.01,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,49.5,51.14,43.9,45.75,46.81595521343597,53.18404478656403,Kalah
Khaleed,Carmilla,Nana,Clint,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,54.09,49.14,49.38,51.52,0.36,0.02,2.51,0.66,0.78,0.23,0.31,54.96,0.24,2.31,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,49.46,78.34,44.44,46.49,Paquito,Kaja,Xavier,Miya,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,47.26,50.17,49.49,46.72,0.75,0.01,0.52,2.26,0.54,1.22,0.14,0.17,0.21,1.11,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,47.29,53.27,60.47,32.53,52.34606453679238,47.653935463207624,Menang
Thamuz,Akai,Valentina,Karrie,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,48.69,43.27,45.01,50.24,0.91,0.49,0.31,0.09,1.14,2.06,0.75,0.52,1.07,10.99,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,42.58,49.13,37.51,50.57,Arlott,Belerick,Kagura,Granger,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,54.25,48.88,49.22,44.83,0.51,0.81,0.34,0.67,0.62,0.19,4.64,0.02,0.04,11.53,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,47.84,41.07,44.47,33.8,52.82724496846235,47.172755031537655,Menang
X.Borg,Johnson,Eudora,Miya,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,49.98,48.71,49.49,46.72,1.07,0.1,0.09,2.26,0.54,0.69,5.11,1.45,0.21,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,49.5,48.66,60.47,32.53,Jawhead,Mathilda,Odette,Brody,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,48.94,51.39,49.72,52.11,0.04,0.04,1.24,0.61,0.44,0.43,29.58,1.31,0.47,0.63,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.58,43.04,60.95,44.06,43.1,52.8719723183391,47.128027681660896,Menang
Roger,Johnson,Cecilion,Wanwan,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.62,49.98,48.18,42.49,49.97,1.87,0.1,0.75,0.17,0.24,18.07,5.11,0.28,0.42,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,49.5,54.98,27.49,40.74,Leomord,Chip,Cyclops,Popol and Kupa,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,48.31,49.68,52.98,44.33,0.12,0.15,0.64,0.46,1.02,0.08,14.85,0.29,0.88,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,50.48,54.33,43.58,36.69,50.82215400142983,49.17784599857016,Menang
Zilong,Baxia,Kagura,Popol and Kupa,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,49.12,48.88,52.98,49.63,1.32,0.15,0.34,0.46,0.44,0.78,0.28,0.02,0.88,0.08,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55,39.26,41.07,43.58,42.3,Lapu-Lapu,Uranus,Alice,Moskov,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,51.74,4.75,54.22,45.53,0.31,0.45,0.12,2.83,0.63,0.08,0.54,0.42,18.42,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,43.08,35.67,69.41,36.17,49.16525736091236,50.83474263908764,Kalah
Bane,Baxia,Novaria,Claude,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,49.12,49.92,48.15,44.83,0.36,0.15,0.89,1.37,0.62,0.22,0.28,3.18,1.29,11.53,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,39.26,59.19,41.27,33.8,Cici,Khufra,Harith,Wanwan,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,49.15,5.55,42.49,50.86,0.75,0.49,1.02,0.17,0.26,10.53,1.16,36.94,0.42,1.52,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,42.76,40.56,27.49,41.01,52.009609165665715,47.990390834334285,Menang
Fredrinn,Gloo,Pharsa,Claude,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,52.34,48.43,48.15,49.97,0.1,0.01,0.55,1.37,0.24,25.54,0.36,0.03,1.29,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93,38.84,53.03,41.27,40.74,Lapu-Lapu,Uranus,Odette,Ixia,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,51.74,51.39,50.68,44.86,0.31,0.45,1.24,0.56,0.09,0.08,0.54,1.31,1.32,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,43.08,60.95,43.94,27.56,50.23706088605642,49.762939113943595,Menang
